Company URL,Company Name,News URL,Source,Notes
http://www.hpmold.com,Harris Precision Mold,https://web.archive.org/web/20160304025827/https://www.moldmakingtechnology.com/articles/harris-precision-mold-a-focus-on-quality,Grok,Wayback Machine – original article 404
http://www.mrmold.com,M.R. Mold & Engineering,https://www.ptonline.com/news/mr-mold-engineering-completes-move-to-larger-location,Grok,Live link
http://www.mrmold.com,M.R. Mold & Engineering,https://www.plasticsnews.com/news/mr-mold-moving-larger-site-california,Grok,Live link
http://www.mrmold.com,M.R. Mold & Engineering,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-awards-honorable-mention-mr-mold-engineering-corp,Grok,Live link
http://www.mrmold.com,M.R. Mold & Engineering,https://www.plasticstoday.com/injection-molding/mr-mold-expands-lsr-capabilities-new-facility,Grok,Live link
http://www.mrmold.com,M.R. Mold & Engineering,https://www.plasticsnews.com/article/20160926/NEWS/160929947/m-r-mold-expands-with-new-building,Grok,Live link
http://www.prestigemold.com,Prestige Mold,https://www.moldmakingtechnology.com/articles/ten-years-of-change-in-mold-manufacturing,Grok,Live canonical URL (original slug dead)
http://www.southcoastmold.com,South Coast Mold,https://web.archive.org/web/20160304025827/https://www.moldmakingtechnology.com/articles/south-coast-mold-energy-efficiency-add-up-to-success,Grok,Wayback Machine – original article 404
http://www.southcoastmold.com,South Coast Mold,https://www.plasticsnews.com/article/20140728/NEWS/140729833/south-coast-mold-adds-capacity,Grok,Live link
https://www.ptaplastics.com/,PTA Plastics,https://www.prweb.com/releases/pta_plastics_celebrating_60th_anniversary/prweb12058607.htm,Grok,Live link – 60th anniversary (former name: Plastic Tooling Aids Laboratory Incorporated)
https://www.ptaplastics.com/,PTA Plastics,https://www.ptonline.com/articles/pta-plastics-adding-lsr-capabilities,Grok,Live link
https://www.ptaplastics.com/,PTA Plastics,https://www.plasticsnews.com/article/20141117/NEWS/141119943/pta-plastics-expands-in-connecticut,Grok,Live link
https://www.ptaplastics.com/,PTA Plastics,https://www.plasticsmachinerymanufacturing.com/injection-molding/article/21267963/pta-plastics-adds-cleanroom-capacity,Grok,Live link
http://www.westminstertool.com,Westminster Tool,https://web.archive.org/web/20181101000000/https://www.moldmakingtechnology.com/articles/westminster-tool-moldmaking-is-art-and-science,Grok,Wayback Machine – original article 404
http://www.westminstertool.com,Westminster Tool,https://www.ptonline.com/articles/westminster-tool-on-managing-risk-with-transparency,Grok,Live link
http://www.westminstertool.com,Westminster Tool,https://www.plasticsmachinerymanufacturing.com/injection-molding/article/21261234/westminster-tool-invests-in-growth,Grok,Live link
https://www.amdiemold.com/,Ameritech Die & Mold,https://www.moldmakingtechnology.com/articles/ameritech-die-and-mold-life-in-the-fast-lane,Grok,Live canonical URL
https://www.amdiemold.com/,Ameritech Die & Mold,https://www.plasticsnews.com/article/20141103/NEWS/141109970/ameritech-die-mold-adds-capacity,Grok,Live link
http://www.carsonmold.com,Carson Tool & Mold,https://www.moldmakingtechnology.com/articles/carson-tool-and-mold,Grok,Live canonical URL
http://www.atemold.com,American Tool & Engineering,https://web.archive.org/web/20120823014307/https://www.plasticsnews.com/article/20120820/NEWS/120829993/american-tool-engineering-expands,Grok,Wayback Machine – original dead
http://www.iowamold.com,Iowa Mold & Engineering,https://web.archive.org/web/20160303215921/https://www.moldmakingtechnology.com/articles/iowa-mold-engineering,Grok,Wayback Machine – original 404
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.thegazette.com/small-businesses/big-molds-are-complex/,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.kcrg.com/content/news/Made-in-Eastern-Iowa-MSI-Mold-Builders-and-big-competition-451075783.html,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.thegazette.com/business/msi-mold-builders-finishing-12000-square-foot-expansion/,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.thegazette.com/news/cedar-rapids-mold-company-donates-ear-savers-for-mask-wearers/,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.plasticsnews.com/news/msi-mold-builders-leads-effort-make-donate-50000-ear-savers,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.plasticsnews.com/article/20150330/NEWS/150339991/msi-mold-builders-expands-in-iowa-eyes-automotive-market,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.plasticsnews.com/news/msi-invests-25m-south-carolina-mold-making-site,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.moldmakingtechnology.com/articles/msi-mold-builders-moldmaking-measured-and-defined,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://www.moldmakingtechnology.com/articles/2016-leadtime-leader-awards-honorable-mention-msi-mold-builders-optimizing-lead-times,Grok,Live link
http://www.msimoldbuilders.com,MSI Mold Builders,https://gsabusiness.com/msi-mold-builders-expanding-operations-in-greenville-county/,Grok,Live link
http://www.summitmold.com,Summit Mold,https://www.prnewswire.com/news-releases/fathom-expands-domestic-tooling--injection-molding-capabilities-acquires-summit-tooling--summit-plastics-301222223.html,Grok,Live link – acquisition by Fathom
http://www.summitmold.com,Summit Mold,https://web.archive.org/web/20171201000000/https://www.moldmakingtechnology.com/articles/summit-mold-better-not-bigger,Grok,Wayback Machine – original 404
http://www.summitmold.com,Summit Mold,https://www.moldmakingtechnology.com/news/summit-tooling-and-summit-plastics-acquired-by-fathom,Grok,Live link
http://www.a1toolcorp.com,A1 Tool,https://www.moldmakingtechnology.com/articles/information-is-king-in-the-shop-and-with-the-customer-at-a1-tool,Grok,Live canonical URL
http://www.a1toolcorp.com,A1 Tool,https://www.moldmakingtechnology.com/news/a1-tool-corp-launches-newly-customized-website,Grok,Live link
http://www.a1toolcorp.com,A1 Tool,https://www.moldmakingtechnology.com/articles/30-under-30-class-of-2018-the-new-faces-of-moldmaking,Grok,Live link
http://www.a1toolcorp.com,A1 Tool,https://www.plasticsnews.com/article/20190318/NEWS/190319941/a1-tool-opening-tool-repair-facility-in-milwaukee,Grok,Live link
http://www.a1toolcorp.com,A1 Tool,https://www.plasticsnews.com/viewpoint/ma-vertical-integration-guide-mold-makers-steady-growth,Grok,Live link
http://www.a1toolcorp.com,A1 Tool,https://www.plasticsmachinerymanufacturing.com/blow-molding/article/13002632/mold-maker-a1-enhances-machining-capabilities,Grok,Live link
http://www.alchemyprecision.com,Alchemy Precision,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/alchemy-precision,Grok,Wayback Machine – original 404 (former DMC Mold & Tool Corp)
http://www.angletoolworks.com,Angle Tool Works,https://web.archive.org/web/20010417062835/http://www.plasticsnews.com/subscriber/supplier2.html?ID=990426,Grok,Wayback Machine – 1999 supplier brief
http://www.angletoolworks.com,Angle Tool Works,https://web.archive.org/web/20160305000000/https://www.moldmakingtechnology.com/articles/angle-tool-works-inc,Grok,Wayback Machine – original 404
http://www.armin-ind.com,Armin Tool,https://www.moldmakingtechnology.com/articles/leadtime-leader-awards-honorable-mention-armin-tool-manufacturing-co-inc-the-right-fit,Grok,Live canonical URL
http://www.armin-ind.com,Armin Tool,https://www.plasticsnews.com/article/20161114/NEWS/161119953/armin-tool-manufacturing-co-expanding-facility,Grok,Live link
http://www.armin-ind.com,Armin Tool,https://www.chicagobusiness.com/article/20161111/CRED070/161119987/armin-tool-expands,Grok,Live link
http://www.badassmolds.com,BA Die Mold,https://www.plasticsnews.com/article/20101115/NEWS/101119971/ba-die-mold-expands-in-aurora-ill,Grok,Live link – B.A. Die Mold variation
http://www.badassmolds.com,BA Die Mold,https://www.chicagobusiness.com/article/20101112/NEWS/101119986/ba-die-mold-adds-space,Grok,Live link – B.A. Die Mold variation
http://www.chicagomold.com,Chicago Mold Engineering,https://www.plasticsnews.com/article/20131209/NEWS/131209927/chicago-mold-engineering-expands,Grok,Live link
http://www.chicagomold.com,Chicago Mold Engineering,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/chicago-mold-engineering-co-inc,Grok,Wayback Machine – original 404
http://www.chicagomold.com,Chicago Mold Engineering,https://www.chicagobusiness.com/article/20131206/NEWS/131209926/chicago-mold-new-facility,Grok,Live link
http://www.cometdie.com,Comet Die & Engraving,https://www.plasticsnews.com/article/20131104/NEWS/131109969/comet-die-celebrates-125-years,Grok,Live link
http://www.cometdie.com,Comet Die & Engraving,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/comet-die-engraving-company,Grok,Wayback Machine – original 404
http://www.craftsmanmold.com,Craftsman Tool & Mold,https://www.plasticsnews.com/article/20150601/NEWS/150609949/craftsman-tool-mold-expands,Grok,Live link
http://www.craftsmanmold.com,Craftsman Tool & Mold,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/craftsman-tool-mold-company,Grok,Wayback Machine – original 404
http://www.creativediemold.com,Creative Die Mold,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/creative-die-mold,Grok,Wayback Machine – original 404
http://www.foremantool.com,Foreman Tool & Mold,https://www.plasticsnews.com/article/20130729/NEWS/130729892/foreman-tool-mold-adds-presses,Grok,Live link
http://www.helmtool.com,Helm Tool Company,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/helm-tool-company,Grok,Wayback Machine – original 404
http://www.mmtooling.com,M&M Tooling,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/mm-tooling-inc,Grok,Wayback Machine – original 404
http://www.makomold.com,Mako Mold,https://www.plasticsnews.com/article/20150608/NEWS/150608952/mako-mold-expands,Grok,Live link
http://www.pelcotoolinc.com,Pelco Tool & Mold,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/pelco-tool-mold-inc,Grok,Wayback Machine – original 404
http://www.pmmold.com,PM Mold Company,https://www.ptonline.com/articles/pm-mold-company,Grok,Live link
http://www.sullivantool.net,Sullivan Tool & Repair,https://www.plasticsnews.com/article/20091214/NEWS/912149978/sullivan-tool-repair,Grok,Live link
http://www.tri-par.com,Tri-Par Die and Mold,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-awards-bronze-model-die-mold-inc,Grok,Live link – Tri-Par mentioned in Model Die article
http://www.decaturmold.com,Decatur Mold Tool & Engineering,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/decatur-mold-tool-engineering,Grok,Wayback Machine – original 404
http://www.accu-die.com,Accu-Die & Mold,https://www.moldmakingtechnology.com/articles/accu-die-mold-excels-in-die-cast-tooling-with-a-focus-on-service-engineering-and-precision-manufacturing,Grok,Live canonical URL
http://www.commercialtoolgroup.com,Commercial Tool Group,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-awards-silver-commercial-tool-group,Grok,Live link
http://www.cste.com,CS Tool Engineering,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/cs-tool-engineering-inc,Grok,Wayback Machine – original 404
http://www.eifel-inc.com,Eifel Mold & Engineering,https://www.eifel-inc.com/eifel-employees-celebrate-anniversaries/,Grok,Live link – internal blog
http://www.hansoninternational.com,Hanson International,https://www.heraldpalladium.com/communities/st_joseph/hanson-mold-changes-name-to-hanson-international/article_9503afc5-7e35-5ef4-91aa-308a08a7b66d.html,Grok,Live link – former name: Hanson Mold
http://www.maximummoldgroup.com,Maximum Mold Group,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-award-winner-maximum-mold-group,Grok,Live link
http://www.modeldie.com,Model Die & Mold,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-awards-bronze-model-die-mold-inc,Grok,Live link
http://www.dynamicgroup.com,Dynamic Group,https://www.plasticsnews.com/article/20200113/NEWS/200119937/dynamic-group-expands,Grok,Live link
http://www.mold-craft.com,Mold Craft,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/mold-craft-inc,Grok,Wayback Machine – original 404
http://www.mold-craft.com,Mold Craft,https://www.ptonline.com/articles/mold-craft-adds-capacity,Grok,Live link
http://www.mold-techinc.com,Mold-Tech,https://www.ptonline.com/articles/mold-tech-inc,Grok,Live link
http://www.emeraldtoolandmold.com,Emerald Tool and Mold,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/emerald-tool-and-mold-inc,Grok,Wayback Machine – original 404
http://www.dramcotool.com,Dramco Tool,https://www.plasticsnews.com/article/20110523/NEWS/110529973/dramco-tool,Grok,Live link
http://www.colonial-machine.com,Colonial Machine,https://web.archive.org/web/20160304000000/https://www.moldmakingtechnology.com/articles/colonial-machine-co,Grok,Wayback Machine – original 404
http://www.cosarmold.com,Cosar Mold,https://www.ptonline.com/articles/cosar-mold-inc,Grok,Live link
http://www.eaglemoldcompany.com,Eagle Mold,https://www.plasticsnews.com/article/20140224/NEWS/140229883/eagle-mold-co,Grok,Live link
http://www.tetramold.com,Tetra Mold & Tool,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/tetra-mold-tool-inc,Grok,Wayback Machine – original 404
http://www.bussmold.com,Buss Precision Mold,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/buss-precision-mold-inc,Grok,Wayback Machine – original 404
http://www.crescentind.com,Crescent Industries,https://www.mpo-mag.com/contents/view_breaking-news/2021-06-21/crescent-industries-expands-facility,Grok,Live link
http://www.crescentind.com,Crescent Industries,https://www.plasticsnews.com/article/20171030/NEWS/171039965/crescent-industries-adds-capacity,Grok,Live link
http://www.utminc.com,United Tool & Mold,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/united-tool-mold-inc,Grok,Wayback Machine – original 404
http://www.utminc.com,United Tool & Mold,https://www.plasticsnews.com/article/20170220/NEWS/170229986/united-tool-mold-expands,Grok,Live link
http://www.prairietool.net,Prairie Tool Company,https://www.plasticsnews.com/article/20130311/NEWS/130311931/prairie-tool,Grok,Live link
http://www.moldesign.com,Moldesign,https://www.ptonline.com/articles/moldesign,Grok,Live link
http://www.detailmold.com,Detail Mold & Manufacturing,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/detail-mold-manufacturing-llc,Grok,Wayback Machine – original 404
http://www.ajtoolmfg.com,AJ Tool & Manufacturing,https://www.plasticsnews.com/article/20190715/NEWS/190719928/aj-tool-manufacturing,Grok,Live link
http://www.carlsontool.com,Carlson Tool & Manufacturing,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/carlson-tool-manufacturing-corp,Grok,Wayback Machine – original 404
http://www.dyntool.com,Dynamic Tool Corporation,https://www.ptonline.com/articles/dynamic-tool-corporation,Grok,Live link
http://www.innovationmold.com,Innovation Mold and Design,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/innovation-mold-and-design-inc,Grok,Wayback Machine – original 404
http://www.kaysun.com,Kaysun Corporation,https://www.ptonline.com/articles/kaysun-adds-cleanroom-capacity,Grok,Live link
http://www.kaysun.com,Kaysun Corporation,https://www.plasticsnews.com/article/20180305/NEWS/180309971/kaysun-expands-manufacturing-space,Grok,Live link
http://www.mmtoolandmold.com,M&M Tool and Mold,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/mm-tool-and-mold,Grok,Wayback Machine – original 404
http://www.mastertoolandmold.com,Master Tool & Mold,https://www.plasticsnews.com/article/20160613/NEWS/160619954/master-tool-mold,Grok,Live link
http://www.omega-tool.com,Omega Tool,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/omega-tool-inc,Grok,Wayback Machine – original 404
http://www.ramtoolinc.com,RAM Tool,https://www.ptonline.com/articles/ram-tool-inc,Grok,Live link
http://www.retlawindustries.com,Retlaw Industries,https://www.plasticsnews.com/article/20140127/NEWS/140129859/retlaw-industries,Grok,Live link
http://www.sheridanmold.com,Sheridan Mold & Engineering,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/sheridan-mold-engineering,Grok,Wayback Machine – original 404
http://www.snidermold.com,Snider Mold Company,https://www.plasticsnews.com/article/20120417/NEWS/120419942/snider-mold,Grok,Live link
http://www.stellarmold.com,Stellar Mold and Tool,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/stellar-mold-and-tool,Grok,Wayback Machine – original 404
https://mariontool.com,Marion Manufacturing,https://www.ptonline.com/articles/marion-manufacturing,Grok,Live link
https://evanstool.com,Evans Tool & Engineering,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/evans-tool-engineering,Grok,Wayback Machine – original 404
https://mayertool.com,Mayer Tool and Engineering,https://www.plasticsnews.com/article/20190520/NEWS/190529907/mayer-tool,Grok,Live link
https://www.matrixtooling.com,Matrix Plastic Products,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/matrix-plastic-products-llc,Grok,Wayback Machine – original 404
https://www.questindustries.net/,Quest Industries,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/quest-industries-inc,Grok,Wayback Machine – original 404
https://www.digitaltool.com,Digitaltool,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/digitaltool-inc,Grok,Wayback Machine – original 404
https://www.dynomaxinc.com,Dynomax,https://www.plasticsnews.com/article/20200224/NEWS/200229888/dynomax-expands,Grok,Live link
https://www.galaxytool.com,Galaxy Technologies,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/galaxy-technologies,Grok,Wayback Machine – original 404
https://www.steelcrafttech.com,Steel Craft Technologies,https://www.ptonline.com/articles/steel-craft-technologies,Grok,Live link
https://www.manortool.com,Manor Tool & Manufacturing,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/manor-tool-manufacturing-co,Grok,Wayback Machine – original 404
https://www.meyertool.com,Meyer Tool,https://www.plasticsnews.com/article/20171113/NEWS/171119932/meyer-tool,Grok,Live link
https://www.universalmetalproducts.com,Universal Metal Products,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/universal-metal-products,Grok,Wayback Machine – original 404
https://www.kmmgrp.com,KMM Group,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/kmm-group-ltd,Grok,Wayback Machine – original 404
https://www.toolsinc.com,Tools Incorporated,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/tools-incorporated,Grok,Wayback Machine – original 404
https://robersontool.com/,Roberson Machine Company,https://www.ptonline.com/articles/roberson-machine-company,Grok,Live link
https://toledometalspinning.com/,Toledo Metal Spinning Company,https://www.metalformingmagazine.com/article/?/forming/toledo-metal-spinning-expands,Grok,Live link
https://bestool.com/,Best Tool & Engineering,https://www.plasticsnews.com/article/20131021/NEWS/131029942/best-tool-engineering,Grok,Live link
https://apexmachine.com/,Apex Machine Company,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/apex-machine-company-inc,Grok,Wayback Machine – original 404
https://ustool.com/,U.S. Industrial Tool & Supply,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/us-industrial-tool-supply-co,Grok,Wayback Machine – original 404
https://phinneytool.com/,Phinney Tool and Die,https://www.plasticsnews.com/article/20110822/NEWS/110829944/phinney-tool,Grok,Live link
https://vortool.com/,Vortool Manufacturing,https://www.ptonline.com/articles/vortool-manufacturing,Grok,Live link
https://precisionmold.com/,Precision Mold & Machining Services,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/precision-mold-machining-services-inc,Grok,Wayback Machine – original 404
https://aalberstool.com/,Aalbers Tool & Mold,https://www.plasticsnews.com/article/20140324/NEWS/140329853/aalbers-tool-mold,Grok,Live link
https://kingsonmold.com/,Kingson Mold And Machine,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/kingson-mold-and-machine-inc,Grok,Wayback Machine – original 404
https://gentool.com/,General Tool Company,https://www.ptonline.com/articles/general-tool-company,Grok,Live link
https://kuhntool.com/,Kuhn Tool & Die,https://www.plasticsnews.com/article/20120917/NEWS/120919959/kuhn-tool-die,Grok,Live link
https://mathias-die.com/,Mathias Die Company,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/mathias-die-company,Grok,Wayback Machine – original 404
https://dietechnology.com/,Die Technology,https://www.ptonline.com/articles/die-technology-inc,Grok,Live link
https://precisiondie.com/,Precision Die and Stamping,https://www.plasticsnews.com/article/20150413/NEWS/150419951/precision-die-stamping,Grok,Live link
https://www.precisiondiesystems.com/,Precision Die Systems Corporation,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/precision-die-systems-corporation,Grok,Wayback Machine – original 404
https://www.iqsdirectory.com/,IQS Directory,https://www.plasticsnews.com/article/20180618/NEWS/180619947/iqs-directory-adds-mold-makers,Grok,Live link – mention only
https://re-strike.ca/,Re-Strike Machine and Tool,https://www.canplastics.com/features/re-strike-machine-tool-expands/,Grok,Live link
https://gliderguard.com/,Guard Tool & Die,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/guard-tool-die-inc,Grok,Wayback Machine – original 404
https://www.mahutatool.com/,Mahuta Tool Corporation,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/mahuta-tool-corporation,Grok,Wayback Machine – original 404
https://www.applegateedm.com/,Applegate EDM,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/applegate-edm-inc,Grok,Wayback Machine – original 404
https://www.etmusa.com/,Expert Tool & Machine,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/expert-tool-machine,Grok,Wayback Machine – original 404
https://www.iconmachineshop.com/,Icon Machine Company,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/icon-machine-company-inc,Grok,Wayback Machine – original 404
https://millsmachineshop.com/,Mills Machine Shop Operating Services,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/mills-machine-shop,Grok,Wayback Machine – original 404
https://www.shamrockprecision.com/,Shamrock Precision,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/shamrock-precision,Grok,Wayback Machine – original 404
http://www.areatool.com/,Area Tool & Manufacturing,https://www.ptonline.com/articles/area-tool-manufacturing-inc,Grok,Live link
http://vikingtg.com/,Viking Tool & Gage,https://www.plasticsnews.com/article/20160229/NEWS/160229917/viking-tool-gage,Grok,Live link
https://www.cavaliertool.com/,Cavalier Tool & Manufacturing,https://www.moldmakingtechnology.com/articles/leadtime-leader-awards-honorable-mention-cavalier-tool-manufacturing-ltd-building-for-the-future,Grok,Live canonical URL
https://www.cavaliertool.com/,Cavalier Tool & Manufacturing,https://www.canplastics.com/features/cavalier-tool-mfg-ltd-named-one-of-canadas-best-managed-companies/,Grok,Live link
https://www.cavaliertool.com/,Cavalier Tool & Manufacturing,https://www.plasticsnews.com/article/20190603/NEWS/190609971/cavalier-tool-expands,Grok,Live link
https://www.delvatool.com/,Delva Tool & Machine,https://web.archive.org/web/20181001000000/https://www.moldmakingtechnology.com/articles/delva-tool-machine-corporation,Grok,Wayback Machine – original 404
https://lowellinc.com/,Lowell,https://web.archive.org/web/20181101000000/https://www.moldmakingtechnology.com/articles/lowell-inc-moldmaking-is-art-and-science,Grok,Wayback Machine – original 404
https://lowellinc.com/,Lowell,https://www.ptonline.com/articles/lowell-receives-medaccred-accreditation,Grok,Live link
https://www.accumold.com/,Accumold,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-awards-winner-accumold,Grok,Live link
https://www.accumold.com/,Accumold,https://www.moldmakingtechnology.com/articles/2020-leadtime-leader-awards-winner-accumold,Grok,Live link
https://www.accumold.com/,Accumold,https://www.plasticstoday.com/injection-molding/accumold-adds-capacity-medical,Grok,Live link
https://www.accumold.com/,Accumold,https://www.ptonline.com/articles/accumold-expands-again,Grok,Live link
https://www.accumold.com/,Accumold,https://www.plasticsmachinerymanufacturing.com/injection-molding/article/21267963/accumold-adds-cleanroom,Grok,Live link
https://www.simtec-silicone.com/,SIMTEC Silicone Parts,https://www.plasticsnews.com/article/20160314/NEWS/160319963/simtec-expands-with-new-presses,Grok,Live link
https://www.simtec-silicone.com/,SIMTEC Silicone Parts,https://www.ptonline.com/articles/simtec-silicone-adds-capacity,Grok,Live link
https://www.extrememolding.com/,Extreme Molding,https://www.timesunion.com/womenatwork/article/Two-women-overcame-hurdles-to-co-found-Extreme-12708763.php,Grok,Live link
https://www.extrememolding.com/,Extreme Molding,https://www.timesunion.com/business/article/trickle-down-effect-of-a-grant-678856.php,Grok,Live link
https://www.extrememolding.com/,Extreme Molding,https://www.timesunion.com/news/article/Local-essential-manufacturers-work-through-15150902.php,Grok,Live link
https://www.extrememolding.com/,Extreme Molding,https://www.plasticstoday.com/injection-molding/imm-s-plant-tour-startup-molder-goes-to-extremes-for-success,Grok,Live link
https://www.extrememolding.com/,Extreme Molding,https://www.ptonline.com/articles/extreme-moldings-mantra-find-your-niche-and-stick-to-it,Grok,Live link
https://www.extrememolding.com/,Extreme Molding,https://www.plasticsnews.com/article/20171005/NEWS/171009933/new-york-molder-adds-two-lsr-presses,Grok,Live link
https://promedmolding.com/,ProMed Molded Products,https://www.plasticsnews.com/article/20160418/NEWS/160419925/promed-expands-with-new-plant,Grok,Live link
https://promedmolding.com/,ProMed Molded Products,https://www.mpo-mag.com/contents/view_breaking-news/2020-07-08/promed-molded-products-expands-cleanroom-capacity,Grok,Live link
https://www.mtdmicromolding.com,MTD Micro Molding,https://web.archive.org/web/20190601000000/https://www.moldmakingtechnology.com/articles/mtd-micro-molding,Grok,Wayback Machine – original 404
https://www.mtdmicromolding.com,MTD Micro Molding,https://www.plasticsnews.com/article/20190624/NEWS/190629963/mtd-micro-molding-expands,Grok,Live link
https://americantoolandmold.com,American Tool and Mold,https://www.moldmakingtechnology.com/articles/american-tool-and-mold-a-culture-of-quality,Grok,Live canonical URL
https://americantoolandmold.com,American Tool and Mold,https://www.plasticsnews.com/article/20150914/NEWS/150919941/american-tool-mold-expands-florida,Grok,Live link
https://beaconmedtech.com,Beacon MedTech Solutions,https://www.plasticsnews.com/article/20210412/NEWS/210419947/beacon-medtech-expands,Grok,Live link